HR,day,time
62.0,2,01:13:41
62.0,2,01:13:42
62.0,2,01:13:43
62.0,2,01:13:44
62.0,2,01:13:45
63.0,2,01:13:46
64.0,2,01:13:47
64.0,2,01:13:48
63.0,2,01:13:49
63.0,2,01:13:50
63.0,2,01:13:51
63.0,2,01:13:52
62.0,2,01:13:53
62.0,2,01:13:54
62.0,2,01:13:55
62.0,2,01:13:56
62.0,2,01:13:57
63.0,2,01:13:58
62.0,2,01:14:05
63.0,2,01:14:06
63.0,2,01:14:07
62.0,2,01:14:08
63.0,2,01:14:09
63.0,2,01:14:10
64.0,2,01:14:11
64.0,2,01:14:12
64.0,2,01:14:13
64.0,2,01:14:14
64.0,2,01:14:15
64.0,2,01:14:16
65.0,2,01:14:17
64.0,2,01:14:18
65.0,2,01:14:19
65.0,2,01:14:20
64.0,2,01:14:21
63.0,2,01:14:22
63.0,2,01:14:23
63.0,2,01:14:24
63.0,2,01:14:25
63.0,2,01:14:26
63.0,2,01:14:27
62.0,2,01:14:28
62.0,2,01:14:29
62.0,2,01:14:30
62.0,2,01:14:31
63.0,2,01:14:38
63.0,2,01:14:39
62.0,2,01:14:40
63.0,2,01:14:41
63.0,2,01:14:42
64.0,2,01:14:43
64.0,2,01:14:44
63.0,2,01:14:45
62.0,2,01:14:46
62.0,2,01:14:47
62.0,2,01:14:48
61.0,2,01:14:49
61.0,2,01:14:50
62.0,2,01:14:51
62.0,2,01:14:52
63.0,2,01:14:53
64.0,2,01:14:54
64.0,2,01:14:55
64.0,2,01:14:56
63.0,2,01:14:57
63.0,2,01:14:58
62.0,2,01:14:59
62.0,2,01:15:00
62.0,2,01:15:01
62.0,2,01:15:02
62.0,2,01:15:03
62.0,2,01:15:04
63.0,2,01:15:11
63.0,2,01:15:12
63.0,2,01:15:13
64.0,2,01:15:14
64.0,2,01:15:15
64.0,2,01:15:16
64.0,2,01:15:17
64.0,2,01:15:18
64.0,2,01:15:19
64.0,2,01:15:20
64.0,2,01:15:21
64.0,2,01:15:22
64.0,2,01:15:23
64.0,2,01:15:24
63.0,2,01:15:25
63.0,2,01:15:26
63.0,2,01:15:27
63.0,2,01:15:28
63.0,2,01:15:29
63.0,2,01:15:30
64.0,2,01:15:31
64.0,2,01:15:32
63.0,2,01:15:33
63.0,2,01:15:34
63.0,2,01:15:35
63.0,2,01:15:36
62.0,2,01:15:37
62.0,2,01:15:44
62.0,2,01:15:45
62.0,2,01:15:46
62.0,2,01:15:47
62.0,2,01:15:48
62.0,2,01:15:49
62.0,2,01:15:50
62.0,2,01:15:51
62.0,2,01:15:52
62.0,2,01:15:53
62.0,2,01:15:54
63.0,2,01:15:55
63.0,2,01:15:56
62.0,2,01:15:57
62.0,2,01:15:58
62.0,2,01:15:59
62.0,2,01:16:00
62.0,2,01:16:01
63.0,2,01:16:02
63.0,2,01:16:03
64.0,2,01:16:04
64.0,2,01:16:05
64.0,2,01:16:06
63.0,2,01:16:07
63.0,2,01:16:08
64.0,2,01:16:09
64.0,2,01:16:10
64.0,2,01:16:17
63.0,2,01:16:18
63.0,2,01:16:19
63.0,2,01:16:20
63.0,2,01:16:21
63.0,2,01:16:22
63.0,2,01:16:23
63.0,2,01:16:24
63.0,2,01:16:25
63.0,2,01:16:26
63.0,2,01:16:27
63.0,2,01:16:28
63.0,2,01:16:29
63.0,2,01:16:30
64.0,2,01:16:31
64.0,2,01:16:32
63.0,2,01:16:33
63.0,2,01:16:34
63.0,2,01:16:35
63.0,2,01:16:36
63.0,2,01:16:37
63.0,2,01:16:38
63.0,2,01:16:39
63.0,2,01:16:40
63.0,2,01:16:41
63.0,2,01:16:42
63.0,2,01:16:43
63.0,2,01:16:50
63.0,2,01:16:51
63.0,2,01:16:52
63.0,2,01:16:53
62.0,2,01:16:54
62.0,2,01:16:55
62.0,2,01:16:56
62.0,2,01:16:57
62.0,2,01:16:58
62.0,2,01:16:59
63.0,2,01:17:00
63.0,2,01:17:01
63.0,2,01:17:02
63.0,2,01:17:03
63.0,2,01:17:04
63.0,2,01:17:05
62.0,2,01:17:06
62.0,2,01:17:07
62.0,2,01:17:08
62.0,2,01:17:09
63.0,2,01:17:10
63.0,2,01:17:11
63.0,2,01:17:12
